credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
731,0,1,30,7,0.0,2,0,1,143086.09,0
726,2,0,35,9,0.0,2,0,1,100556.98,0
609,0,0,35,2,147900.43,1,1,0,140000.29,0
714,0,1,52,4,100755.66,1,1,1,186775.25,0
694,2,0,35,7,0.0,1,1,0,133570.43,1
786,0,0,33,0,83036.05,1,0,1,154990.58,1
698,2,1,27,6,125427.37,2,0,0,27654.44,0
601,0,0,46,3,98202.76,1,0,0,137763.93,0
769,2,1,41,1,72509.91,1,1,0,25723.73,0
850,1,1,44,3,140393.65,2,0,1,186285.52,0
646,2,0,50,5,142644.64,2,1,1,142208.5,1
659,0,0,44,9,23503.31,1,0,1,169862.01,1
487,2,1,33,8,145729.71,1,1,0,41365.85,0
740,1,0,40,2,122295.17,2,1,1,30812.84,0
686,0,1,39,4,0.0,2,1,0,155023.93,0
612,2,0,36,5,119799.27,2,1,0,159416.58,0
655,2,1,37,8,163708.58,2,0,0,76259.23,0
617,0,1,34,1,61687.33,2,1,0,105965.25,0
674,0,0,27,4,79144.34,1,0,1,50743.83,0
711,2,1,32,5,0.0,2,1,1,147720.27,0
624,1,0,27,7,104848.68,1,1,1,167387.36,0
597,2,1,26,5,0.0,2,0,1,95159.13,0
682,2,1,46,4,0.0,1,1,1,4654.28,0
775,0,1,45,8,0.0,1,1,0,130376.68,0
727,0,0,29,1,146652.01,1,1,1,173486.39,0
629,0,1,31,6,0.0,2,1,0,93881.75,0
684,0,1,46,0,0.0,2,1,1,36376.97,0
549,1,0,37,1,130622.34,2,1,1,128499.94,0
593,1,1,69,2,187013.13,2,0,1,105898.69,0
536,2,1,40,9,0.0,2,1,1,11959.03,0
707,0,0,36,6,0.0,1,0,0,98810.78,0
592,2,1,41,0,0.0,2,1,0,65906.07,0
703,0,1,44,6,98862.54,1,1,0,151516.7,0
723,2,0,45,4,0.0,2,1,0,37214.39,0
452,1,1,52,1,98443.14,2,0,0,92033.98,0
552,2,1,42,4,0.0,2,0,0,195692.3,0
633,0,0,47,0,0.0,1,1,1,6342.84,1
479,1,0,23,9,123575.51,1,0,1,95148.28,0
768,0,1,25,6,0.0,2,1,1,21215.67,0
742,0,1,31,4,105239.1,1,1,1,19700.24,0
668,1,1,56,9,110993.79,1,1,0,134396.64,1
707,2,1,44,3,0.0,2,1,1,135077.01,0
754,2,1,39,7,157691.98,2,1,0,133600.89,1
544,1,1,47,5,105245.21,1,0,0,99922.08,1
718,2,1,32,8,0.0,2,1,1,41399.33,0
762,0,1,31,7,117687.35,1,1,1,159344.43,0
772,0,1,23,2,0.0,2,1,0,18364.19,0
691,1,0,37,7,123067.63,1,1,1,98162.44,1
502,0,1,45,0,0.0,1,0,0,84663.21,0
563,0,0,34,6,0.0,2,0,0,36536.93,0
676,0,0,41,4,101457.14,1,1,1,79101.67,0
576,2,1,52,2,100549.43,2,1,1,16644.16,0
629,2,1,35,4,174588.8,2,0,1,158420.14,0
625,2,1,52,8,121161.57,1,1,0,48988.28,0
628,0,1,45,9,0.0,2,1,1,96862.56,0
471,1,0,36,5,90063.74,2,1,1,96366.7,0
811,0,0,45,5,0.0,2,1,1,146123.19,0
504,0,1,42,3,134936.97,2,0,0,135178.91,0
687,0,0,24,3,110495.27,1,1,0,158615.41,0
660,1,0,37,2,133200.09,1,0,0,71433.88,0
548,0,0,41,4,82596.8,1,0,1,55672.09,0
609,1,1,31,9,103837.75,1,1,1,150218.11,0
659,2,0,42,2,0.0,1,0,0,162734.31,1
526,0,1,52,8,93590.47,1,0,1,21228.71,1
725,1,1,40,8,104149.66,1,1,0,62027.9,0
519,1,1,38,1,114141.64,1,1,1,60988.21,1
562,1,0,31,9,117153.0,1,1,1,108675.01,0
482,1,1,45,7,156353.46,1,1,0,72643.95,1
535,2,1,37,3,175534.78,2,1,1,9241.52,0
561,0,0,27,9,135637.0,1,1,0,153080.4,1
661,0,0,30,7,0.0,2,1,0,72196.57,0
771,0,1,27,2,0.0,2,1,1,199527.34,0
545,0,1,26,7,0.0,2,0,1,156598.23,0
850,1,0,33,2,83415.04,1,0,1,74917.64,0
601,1,1,43,3,141859.12,2,1,1,111249.62,0
712,1,1,38,7,132767.66,2,1,1,59115.77,0
589,0,0,31,10,110635.32,1,1,0,148218.86,0
600,2,1,37,8,177657.35,1,1,1,77142.32,0
642,1,1,41,4,157777.58,1,1,0,67484.6,0
575,1,1,47,9,107915.94,2,1,1,63452.18,1
570,1,0,57,5,86568.75,1,0,1,103660.31,0
532,1,1,52,9,137755.76,1,1,0,163191.99,1
796,0,1,30,2,137262.71,2,1,0,62905.29,0
833,2,1,32,6,0.0,1,1,1,44323.22,1
642,2,0,36,6,0.0,2,1,1,97938.59,0
655,0,1,28,10,0.0,2,0,1,126565.21,0
736,1,1,50,9,116309.01,1,1,0,185360.4,1
617,0,0,34,0,131244.65,2,1,0,183229.02,0
762,1,1,28,3,125155.83,2,1,1,106024.02,0
703,1,1,35,5,140691.08,2,1,0,167810.26,0
507,0,1,41,3,58820.32,2,1,1,138536.09,0
581,1,0,26,3,105099.45,1,1,1,184520.0,1
593,0,1,31,9,0.0,2,0,1,20492.16,0
648,0,1,23,9,168372.52,1,1,0,134676.72,0
462,1,1,34,1,94682.56,2,1,0,138478.2,0
596,2,1,36,2,0.0,2,0,1,125557.95,0
627,0,0,44,5,0.0,2,1,0,82969.61,1
494,0,1,40,7,0.0,2,0,1,158071.69,0
627,0,1,73,0,146329.73,1,0,1,43615.67,0
850,2,1,37,2,0.0,2,1,0,119969.99,0
632,0,0,49,5,167962.7,1,0,0,140201.21,0
490,0,1,33,1,0.0,2,1,1,80792.83,0
715,0,1,40,7,0.0,1,1,1,141359.11,0
679,0,1,48,8,0.0,2,1,0,23344.94,0
619,0,1,44,3,116967.68,1,1,0,5075.17,1
465,2,0,33,6,0.0,2,1,1,95500.98,0
736,2,1,32,7,0.0,1,0,1,79082.62,0
501,1,0,34,7,93244.42,1,0,1,199805.63,0
535,0,0,29,5,0.0,2,0,1,52709.55,0
759,0,0,33,2,0.0,2,1,0,56583.88,0
819,0,1,35,1,0.0,2,0,1,3385.04,0
533,1,1,43,4,80442.06,2,0,1,12537.42,0
632,1,0,35,2,150561.03,2,0,0,64722.61,0
686,0,1,60,9,0.0,3,1,1,75246.21,1
687,0,0,34,9,125474.44,1,1,0,198929.84,0
667,1,0,33,4,127076.68,2,1,0,69011.66,0
699,2,0,25,8,0.0,2,1,1,52404.47,0
497,2,1,37,8,128650.11,2,1,1,163641.53,0
780,2,0,33,6,145580.61,1,1,1,154598.56,0
652,0,0,51,3,0.0,1,1,0,173989.47,1
477,0,1,47,9,144900.58,1,1,0,61315.37,1
652,0,0,37,4,0.0,2,1,0,143393.24,0
488,0,0,31,8,97588.6,1,0,0,124210.53,0
572,0,1,24,1,0.0,2,1,1,151460.84,0
755,0,0,38,1,0.0,2,1,0,20734.81,0
779,1,0,24,10,122200.31,2,1,0,43705.56,0
693,2,0,46,3,151709.33,1,1,0,180736.24,0
530,2,0,22,7,0.0,2,1,0,104170.48,0
738,2,0,33,3,122134.4,2,0,1,27867.59,0
690,1,1,31,2,137260.45,2,1,0,55387.28,0
611,0,0,30,9,88594.14,1,1,0,196332.45,0
643,2,1,34,6,0.0,2,1,1,116046.22,0
632,1,1,41,8,127205.32,4,1,0,93874.87,1
727,2,0,31,10,96997.09,2,0,0,76614.04,0
508,0,0,64,2,0.0,1,1,1,6076.62,0
550,0,1,31,5,142200.19,2,1,1,122221.71,0
754,1,0,39,3,160761.41,1,1,1,24156.03,0
759,0,1,26,4,0.0,2,1,0,135394.62,0
794,2,1,33,8,0.0,2,0,0,91340.02,0
549,0,1,29,3,0.0,2,1,0,146090.38,0
671,0,1,31,0,116234.61,1,1,0,172096.08,0
756,1,0,26,5,155143.52,1,0,1,135034.57,1
632,0,0,21,1,0.0,2,1,0,84008.66,0
579,0,1,38,8,0.0,2,0,0,91763.67,0
748,0,1,34,5,84009.47,1,1,1,137001.1,0
488,1,0,28,7,139246.22,2,1,0,106799.49,0
710,1,1,58,7,170113.0,2,0,1,10494.64,0
619,2,0,41,8,0.0,3,1,1,79866.73,1
773,0,1,64,2,145578.28,1,0,1,186172.85,0
657,2,1,75,7,126273.95,1,0,1,91673.6,0
579,0,0,26,10,162482.76,1,1,1,18458.2,0
542,0,1,29,9,0.0,1,1,0,8342.35,0
709,0,0,32,2,87814.89,1,1,0,138578.37,0
617,2,1,61,3,113858.95,1,1,1,38129.22,0
568,1,1,43,5,87612.64,4,1,1,107155.4,1
769,0,0,73,1,0.0,1,1,1,29792.11,0
608,1,1,26,1,106648.98,1,0,1,7063.6,0
503,2,1,31,4,0.0,2,1,1,21645.06,0
608,1,0,38,8,103653.51,2,1,1,137079.86,0
731,1,1,37,3,116880.53,1,0,0,172718.35,1
850,1,0,40,4,97990.49,2,0,0,106691.02,0
591,1,0,34,4,150635.3,1,1,1,72274.84,0
579,2,1,37,4,0.0,2,1,1,32246.63,0
570,0,1,39,10,129674.89,2,1,0,80552.36,0
709,0,0,37,9,0.0,2,1,0,16733.59,0
611,0,1,53,3,83568.26,1,0,0,1235.49,0
775,2,1,48,4,178144.91,2,0,0,50168.41,1
699,1,1,36,6,147137.74,1,1,1,33687.9,0
618,0,1,37,5,0.0,1,0,1,178705.45,1
704,0,1,36,3,114370.41,1,0,1,66810.48,0
835,1,0,47,5,108289.28,2,1,1,45859.55,1
714,1,1,39,3,149887.49,2,1,0,63846.36,0
581,2,0,43,4,170172.9,1,0,1,100236.02,0
592,0,1,27,3,0.0,2,1,1,19645.65,0
551,0,1,43,7,0.0,2,1,0,178393.68,0
689,1,0,28,2,64808.32,2,0,0,78591.15,0
604,0,0,56,0,62732.65,1,0,1,124954.56,0
514,0,0,41,7,0.0,2,1,1,3756.65,0
698,0,1,29,5,95167.55,1,1,1,152723.23,0
581,1,0,54,2,152508.99,1,1,0,187597.98,1
573,1,1,31,0,134644.19,1,1,1,70381.49,0
449,2,0,33,8,0.0,2,0,0,156792.89,0
850,1,0,31,3,51293.47,1,0,0,35534.68,0
612,0,1,41,5,0.0,3,0,0,151256.22,0
690,2,1,49,8,116622.73,1,0,1,51011.29,0
599,2,0,49,2,0.0,2,1,0,111190.53,0
498,0,1,33,1,198113.86,1,1,0,69664.35,0
497,0,0,29,4,85646.81,1,0,0,63233.02,1
802,2,1,51,7,0.0,1,0,1,40855.79,0
644,0,1,33,9,141234.98,1,1,0,95673.05,0
714,0,1,34,10,0.0,2,1,1,80234.14,0
690,0,0,40,9,77641.99,1,0,0,189051.59,1
522,2,1,30,3,0.0,2,1,0,145490.85,0
502,1,0,40,7,117304.29,1,0,0,196278.32,0
730,2,0,62,2,0.0,2,1,1,162889.1,0
590,1,1,36,6,92340.69,2,1,1,174667.58,0
458,1,1,35,9,146780.52,2,1,1,3476.38,0
553,2,1,41,6,144974.55,1,1,1,19344.92,0
479,0,1,47,1,0.0,1,1,0,95270.83,0
693,0,1,31,2,0.0,2,1,1,107759.31,0
707,2,1,43,10,0.0,2,1,0,118368.2,0
636,2,1,37,1,115137.26,1,1,0,52484.01,0
807,0,1,33,10,101952.97,2,1,0,178153.65,0
513,0,0,45,0,164649.52,3,1,0,49915.52,1
582,0,1,31,2,0.0,2,1,1,33747.03,0
694,0,1,32,0,91956.49,1,1,1,59961.81,0
777,0,1,39,8,0.0,2,1,1,18613.52,0
598,1,1,32,9,123938.6,2,1,0,198894.42,0
762,1,1,46,6,123571.77,3,0,1,57014.17,1
588,0,0,34,3,120777.88,1,1,1,131729.52,0
663,1,1,42,5,90248.79,1,1,1,79169.73,0
777,0,1,36,7,0.0,1,1,0,106472.34,0
592,0,1,71,4,0.0,2,0,1,17013.54,0
631,1,1,48,1,106396.48,1,1,1,150661.42,1
725,1,0,47,1,104887.43,1,0,0,86622.56,1
850,0,1,34,2,72079.71,1,1,1,115767.93,0
540,0,1,37,6,0.0,2,1,0,141998.89,0
674,2,1,36,2,0.0,2,1,1,182787.17,0
553,0,1,38,3,99844.68,1,0,0,187915.7,0
630,0,0,28,1,0.0,2,1,1,133267.78,0
466,0,1,26,3,156815.71,1,1,1,137476.09,0
613,0,1,47,6,146034.74,1,1,1,77146.14,0
558,0,1,27,1,152283.39,1,1,0,183271.15,0
775,1,0,33,1,118897.1,2,1,1,26362.4,0
698,1,1,52,8,96781.39,1,1,1,153373.71,0
608,1,1,33,1,102772.67,2,1,0,70705.58,0
670,2,0,20,4,0.0,2,1,0,119759.24,0
591,2,1,39,8,0.0,2,0,0,42392.24,0
633,0,1,40,4,150578.0,1,0,1,34670.62,1
678,0,0,46,1,0.0,2,0,0,82106.19,0
590,0,1,47,3,0.0,2,1,0,171774.5,0
705,0,0,48,0,0.0,2,0,0,149772.61,0
608,0,1,42,10,163548.07,1,1,0,38866.85,0
682,0,0,37,8,148580.12,1,1,0,35179.18,0
596,1,1,32,3,96709.07,2,0,0,41788.37,0
395,1,0,34,5,106011.59,1,1,1,17376.57,1
578,1,1,37,1,135650.88,1,1,0,199428.19,0
547,1,1,55,4,111362.76,3,1,0,16922.28,1
609,0,1,37,1,39344.83,1,1,1,178291.89,1
774,1,1,36,9,130809.77,1,1,0,152290.28,0
712,0,0,27,2,133009.51,1,1,0,126809.15,0
585,1,0,28,9,135337.49,2,1,1,40385.61,0
666,0,0,32,10,112536.57,2,1,1,34350.54,0
708,2,0,35,8,122570.69,1,0,0,199005.88,0
513,0,1,44,1,63562.02,2,0,1,52629.73,1
445,0,1,37,3,0.0,2,1,1,180012.39,0
690,1,1,44,9,100368.63,2,0,0,35342.33,0
850,0,1,37,6,0.0,2,1,0,109291.22,0
537,2,0,33,7,136082.0,1,1,0,62746.54,0
705,1,1,48,9,114169.16,1,0,0,173273.2,1
670,0,0,45,5,47884.92,1,1,1,54340.24,0
652,2,0,36,1,0.0,2,1,1,19302.78,0
696,2,1,24,9,0.0,1,0,0,10883.52,0
747,0,1,49,6,202904.64,1,1,1,17298.72,1
511,0,0,46,1,0.0,1,1,1,115779.48,1
743,2,1,43,2,161807.18,2,0,1,93228.86,1
532,1,1,52,3,110791.97,1,1,0,148704.77,1
642,2,0,33,9,0.0,2,1,1,150475.14,0
554,1,0,54,6,108755.0,1,1,0,40914.32,1
604,2,0,34,3,0.0,2,1,0,38587.7,0
602,0,0,72,3,0.0,2,1,1,171260.66,0
757,2,0,55,9,117294.12,4,1,0,94187.47,1
491,1,1,26,4,102251.14,1,1,1,145900.89,0
850,0,1,31,4,0.0,2,0,0,152298.28,0
521,0,1,22,5,0.0,2,1,1,99828.45,0
726,0,1,37,2,132057.92,2,1,0,34743.98,0
596,0,1,33,8,0.0,1,1,0,121189.3,1
850,1,0,35,7,114285.2,1,0,1,129660.59,0
637,0,0,41,9,0.0,2,1,0,145477.36,0
690,2,1,32,2,76087.98,1,0,1,151822.66,0
689,0,1,40,8,160272.27,1,1,0,49656.24,0
633,2,1,63,4,114552.6,1,1,0,73856.28,1
555,0,0,27,8,102000.17,1,1,1,116757.0,0
563,2,1,24,7,0.0,2,0,0,16319.56,0
494,0,0,33,1,137853.0,1,0,1,90273.85,0
534,0,1,27,9,0.0,2,1,0,161344.13,0
696,1,1,42,7,162318.61,1,1,0,121061.89,0
535,2,0,50,1,140292.58,3,0,0,69531.22,1
600,0,1,34,0,0.0,2,0,1,3756.23,0
807,0,0,34,1,0.0,1,0,0,114448.13,0
714,0,0,52,2,0.0,1,0,1,144045.08,1
590,0,1,24,7,126431.54,1,1,0,58781.11,0
614,0,0,41,3,123475.04,1,1,1,179227.52,0
766,1,0,45,6,97652.96,1,1,0,127332.33,0
557,2,1,42,4,0.0,2,0,1,86642.38,0
788,1,0,49,4,137455.99,1,1,0,184178.29,1
648,0,0,38,2,0.0,2,0,1,9551.49,0
726,1,0,33,7,99046.31,2,1,1,56053.06,0
773,0,1,33,9,0.0,2,1,1,1118.31,0
583,1,1,27,4,105907.42,2,1,1,195732.04,0
565,1,1,52,5,97720.35,2,1,0,175070.94,1
705,0,1,25,9,0.0,2,0,1,112331.19,0
685,2,1,43,4,97392.18,2,1,0,43956.83,0
741,0,1,29,8,0.0,2,1,1,115994.52,0
658,1,0,28,9,152812.58,1,1,0,166682.57,0
575,0,1,27,3,139301.68,1,1,0,99843.98,0
844,0,0,41,10,76319.64,1,1,1,141175.18,1
559,2,1,67,9,125919.35,1,1,0,175910.95,1
725,0,1,37,6,124348.38,2,0,1,176984.34,0
450,0,1,29,7,117199.8,1,1,1,43480.63,0
738,1,0,57,9,148384.64,1,0,0,155047.11,1
642,1,0,19,3,113905.48,1,1,1,176137.2,0
618,2,1,32,5,133476.09,1,0,1,154843.4,0
590,0,1,47,0,117879.32,1,1,1,8214.46,0
735,0,1,50,2,0.0,2,0,1,147075.69,0
550,0,1,34,8,122359.5,1,0,0,116495.55,0
729,2,0,28,0,0.0,2,1,1,31165.06,1
743,1,1,59,5,108585.35,1,1,1,192127.22,1
555,0,1,31,8,145875.74,1,1,0,137491.23,0
667,2,0,36,3,121542.57,2,1,1,186841.71,0
790,2,0,41,7,109508.68,1,0,0,86776.38,0
727,1,1,34,2,146407.11,1,1,1,72073.72,0
744,0,0,39,6,0.0,1,0,0,10662.58,0
629,1,1,35,8,112330.83,1,1,1,91001.02,0
619,0,0,35,4,90413.12,1,1,1,20555.21,0
634,0,1,34,8,105302.66,1,1,1,123164.97,0
608,2,0,35,6,0.0,2,1,1,143463.28,0
507,0,0,35,1,0.0,2,0,0,92131.54,0
536,1,0,35,4,121520.36,1,0,0,77178.42,0
730,2,0,43,1,103960.38,1,1,1,193650.16,0
583,1,1,39,8,102945.01,1,0,0,52861.89,0
644,0,0,24,8,92760.55,1,1,0,35896.75,0
790,2,1,37,8,0.0,2,1,1,149418.41,0
807,1,0,40,1,134590.21,1,1,1,46253.65,0
581,0,0,37,10,104255.03,1,1,0,86609.37,0
627,2,0,55,6,0.0,1,0,0,91943.94,1
850,0,1,41,3,0.0,2,1,0,128892.36,0
754,0,0,35,4,0.0,2,1,0,44830.71,0
551,1,1,50,1,121399.98,1,0,1,84508.44,1
637,1,1,35,8,147127.81,2,1,1,84760.7,0
699,2,1,31,8,125927.51,2,1,0,147661.47,0
542,0,0,25,7,0.0,2,0,1,82393.08,0
640,1,1,48,1,111599.32,1,0,1,135995.58,0
553,0,0,27,3,0.0,2,0,0,159800.16,0
741,0,1,38,9,0.0,2,1,0,14379.01,0
598,0,1,35,8,114212.6,1,1,1,74322.85,0
660,2,0,42,5,0.0,3,1,1,189016.24,1
618,2,1,41,4,115251.64,1,0,0,136435.75,0
647,0,1,43,9,0.0,2,1,1,78488.39,0
491,0,0,68,3,107571.61,1,0,1,113695.99,0
652,0,0,32,2,0.0,2,1,0,54628.11,0
650,1,0,45,9,152367.21,3,1,0,150835.21,1
413,1,1,39,1,130969.77,2,1,1,158891.79,0
416,1,0,25,0,97738.97,2,1,1,160523.33,0
629,2,1,34,8,0.0,2,1,1,180595.02,0
678,2,0,40,4,113794.22,1,1,0,16618.76,0
527,2,1,28,6,128396.33,2,1,0,79919.97,0
743,2,0,48,5,118207.69,2,0,0,186489.14,1
683,1,1,73,9,124730.26,1,1,1,51999.5,0
536,0,0,41,9,0.0,1,1,0,121299.14,0
663,2,1,52,0,136298.65,1,1,0,144593.3,1
646,0,0,38,2,0.0,2,0,0,178752.73,0
707,0,1,35,2,0.0,3,1,1,94148.3,0
602,0,1,34,5,0.0,2,1,1,77414.45,0
635,0,0,47,2,125724.95,2,1,0,63236.97,0
597,0,1,67,2,0.0,2,0,1,108645.85,0
503,0,1,38,1,0.0,2,1,1,95153.24,0
524,2,0,64,5,0.0,1,1,0,136079.64,1
700,0,1,46,5,95872.86,1,1,0,98273.01,1
692,0,1,33,9,0.0,1,1,0,113505.93,1
562,0,1,37,2,0.0,1,0,1,52525.15,1
679,0,1,37,7,74260.03,1,1,0,194617.98,0
603,1,1,35,1,123407.69,1,1,0,152541.89,1
720,2,1,33,3,123783.91,2,1,1,142903.44,0
797,0,1,24,5,0.0,2,1,0,182257.61,0
594,0,1,36,6,153880.15,1,0,0,135431.72,0
529,0,0,31,7,0.0,2,1,1,175697.87,0
606,1,0,32,1,106301.85,2,0,1,59061.25,0
621,2,0,40,7,0.0,2,0,1,131283.6,1
513,0,0,43,9,0.0,2,1,0,152499.8,0
753,1,1,44,3,138076.47,1,1,0,15523.09,1
605,0,0,30,9,135422.31,1,0,1,186418.85,0
574,2,0,37,7,0.0,2,1,0,32262.28,0
726,0,0,38,5,126875.62,1,1,0,128052.29,0
611,2,0,28,3,96381.68,2,1,0,181419.29,0
593,1,0,41,4,119703.1,2,1,1,109783.29,0
466,1,1,41,2,152102.18,2,1,0,181879.56,0
741,1,0,36,0,127675.39,2,1,0,74260.16,0
684,1,0,44,2,133776.86,2,0,1,49865.04,0
550,2,0,33,9,72788.03,1,1,1,103608.06,0
593,2,1,26,9,76226.9,1,1,0,167564.82,0
601,1,1,48,9,163630.76,1,0,1,41816.49,1
676,2,0,30,5,0.0,2,0,0,179066.58,0
556,0,0,46,10,0.0,2,0,0,109184.24,0
719,0,1,36,3,155423.17,1,1,1,199841.32,0
850,1,1,55,0,98710.89,1,1,1,83617.17,1
649,2,0,49,2,0.0,1,1,0,84863.85,1
509,2,1,41,7,126683.8,1,0,1,114775.53,0
684,0,1,33,4,140700.61,1,1,0,103557.93,0
806,1,1,30,8,168078.83,1,1,0,85028.36,1
729,2,1,44,4,107726.93,2,1,0,153064.87,0
683,0,0,33,9,0.0,2,1,1,38784.42,0
689,2,0,63,1,0.0,2,1,1,186526.12,0
672,1,0,21,1,35741.69,1,1,0,28789.94,0
602,1,0,53,5,98268.84,1,0,1,45038.29,1
739,0,0,20,4,133800.98,1,0,1,150245.81,0
618,0,0,21,2,125682.79,1,0,0,57762.0,0
674,0,0,42,9,0.0,2,1,0,4292.72,0
762,0,1,26,6,130428.78,1,1,0,173365.89,0
790,2,1,37,6,0.0,2,1,1,119484.01,0
754,2,0,27,8,0.0,2,0,0,121821.16,0
729,0,1,44,6,0.0,2,1,0,151733.43,0
606,1,0,47,0,137138.2,2,0,1,53784.22,0
616,0,1,23,8,73112.95,1,1,1,62733.05,0
772,0,1,47,9,152347.01,1,0,1,17671.78,0
652,2,1,41,8,115144.68,1,1,0,188905.43,0
743,0,1,43,5,0.0,2,0,0,113079.19,1
793,0,1,39,3,137817.52,1,0,0,83997.79,0
743,2,1,45,7,157332.26,1,1,0,125424.42,0
746,0,1,37,2,0.0,2,1,0,143194.05,0
627,1,0,39,5,124586.93,1,1,0,93132.61,1
713,2,1,38,6,116980.78,2,0,1,76038.38,0
678,2,0,40,3,128398.38,1,1,0,168658.3,0
540,2,1,39,1,0.0,1,0,1,108419.41,0
615,1,0,33,3,137657.25,2,1,1,171657.57,0
415,2,1,53,5,167259.44,1,1,1,22357.25,0
628,0,0,45,8,0.0,2,1,0,193903.06,0
700,0,1,26,4,119009.57,1,1,0,141926.43,0
623,1,1,33,2,80002.33,1,1,1,104079.62,0
623,0,0,37,4,140211.88,1,1,1,93832.33,0
679,0,0,44,3,118742.74,2,1,0,1568.91,0
632,2,1,37,1,138207.08,1,1,0,60778.11,1
790,0,0,47,10,148636.21,1,0,1,16119.96,1
514,0,1,45,1,178827.79,1,1,0,60375.18,0
491,0,1,33,5,83134.3,1,1,0,187946.55,0
753,0,1,92,3,121513.31,1,0,1,195563.99,0
693,1,0,37,6,95900.04,1,1,1,38196.24,0
679,0,0,30,1,112543.42,1,1,1,179435.21,0
529,2,1,34,9,0.0,1,1,1,93208.22,0
619,2,0,31,3,141751.82,1,0,1,61531.86,0
680,2,0,37,6,124140.57,2,1,0,92826.35,0
693,1,1,45,2,116546.59,2,0,0,23140.28,1
834,0,0,28,6,0.0,1,1,0,74287.53,0
636,2,0,29,6,157576.47,2,1,1,101102.39,0
538,2,1,43,5,0.0,2,1,0,126933.73,0
566,1,0,44,5,141428.99,2,0,0,68408.74,0
597,2,1,35,0,127510.99,1,1,1,155356.34,0
711,0,0,29,9,0.0,2,0,1,3234.8,0
606,0,1,31,10,0.0,2,1,0,195209.4,0
615,2,1,51,6,81818.49,1,1,1,169149.38,0
589,0,1,36,1,100895.54,1,1,1,68075.14,0
606,1,1,45,5,63832.43,1,1,1,93707.8,0
582,0,1,29,4,0.0,2,0,0,156153.27,0
710,0,0,36,4,116085.06,1,1,0,58601.61,0
467,0,1,57,1,0.0,2,1,1,114448.77,0
749,0,1,30,1,0.0,2,0,1,126551.65,0
564,1,0,33,2,115761.51,1,0,1,112350.21,1
730,2,1,26,6,0.0,2,1,1,185808.7,0
678,1,1,32,4,139626.01,1,1,1,118235.52,1
540,0,0,31,7,0.0,1,0,1,183051.6,1
767,0,0,35,6,115576.44,1,0,1,27922.45,0
615,0,0,23,4,0.0,2,1,0,196476.19,0
583,1,0,41,5,77647.6,1,1,0,190429.52,0
850,0,0,40,5,0.0,2,1,0,35034.15,0
651,1,0,34,10,148962.46,1,1,0,66389.43,1
798,0,1,22,8,0.0,2,1,0,107615.43,0
695,0,1,37,2,0.0,2,1,1,99692.65,0
497,1,1,41,5,80542.81,1,0,0,88729.22,1
739,0,1,40,4,0.0,2,0,0,173321.65,0
549,0,0,34,4,0.0,2,0,0,139463.57,0
850,0,1,35,9,102050.47,1,1,1,3769.71,0
648,2,1,49,5,0.0,1,1,0,149946.43,1
679,0,0,24,6,114948.76,2,0,1,135768.25,0
606,1,1,39,8,136000.45,2,1,0,31708.53,0
850,0,1,32,4,156001.68,2,1,1,151677.31,0
619,1,1,41,3,147974.16,2,1,0,170518.83,0
719,2,1,44,2,0.0,2,1,0,196582.19,0
640,1,1,26,5,90402.77,1,1,1,3298.65,0
710,0,1,40,5,0.0,2,0,0,162878.96,0
580,0,1,31,2,0.0,2,0,1,64014.24,0
550,0,1,44,9,0.0,2,1,0,26257.01,0
841,0,0,31,3,162701.65,2,1,1,126794.56,0
760,0,1,34,2,0.0,2,1,0,164162.44,0
687,0,0,30,6,0.0,2,0,0,179206.92,0
753,1,0,35,5,82453.96,2,0,0,18254.75,0
661,0,1,35,9,100107.99,1,1,0,83949.68,0
699,0,1,28,7,0.0,2,1,1,22684.78,0
617,1,0,39,5,83348.89,3,1,0,7953.62,1
595,1,0,44,4,96553.52,2,1,0,143952.24,1
669,0,1,50,9,201009.64,1,1,0,158032.5,1
613,0,0,27,5,125167.74,1,1,0,199104.52,0
782,0,1,32,9,0.0,1,1,1,87566.97,0
582,0,0,43,5,153313.67,1,0,0,170563.73,0
679,0,1,30,9,0.0,2,1,0,157871.55,0
611,0,0,40,2,125879.29,1,1,0,93203.43,0
455,1,0,37,6,170057.62,1,0,1,54398.56,0
621,0,1,32,1,0.0,2,1,1,168779.47,0
596,1,1,48,2,131326.47,1,0,0,1140.02,1
585,2,0,56,1,128472.8,1,1,0,186476.91,1
742,0,1,32,6,160485.16,1,1,0,29023.03,0
850,1,1,42,6,84445.68,3,0,1,60021.34,1
738,1,0,40,1,115409.18,2,0,0,180456.8,0
619,2,1,46,8,62400.48,1,1,1,132498.39,1
628,0,0,50,4,143054.56,1,0,1,109608.81,1
487,0,1,24,7,133628.09,2,1,1,98570.01,0
513,2,0,41,9,107135.04,2,1,1,160546.58,0
563,2,1,26,7,0.0,2,0,0,6139.74,0
803,0,0,65,2,151659.52,2,0,1,6930.17,0
607,2,0,32,7,0.0,3,0,1,10674.62,0
628,1,0,51,9,155903.82,2,1,1,71159.84,0
521,2,0,49,4,82940.25,2,0,0,62413.01,1
669,1,0,50,4,112650.89,1,0,0,166386.22,1
686,0,0,41,10,0.0,1,1,0,133086.45,0
700,1,1,35,4,95853.39,2,1,0,192933.37,0
663,0,0,42,1,82228.67,2,1,0,71359.78,0
